ActualElapsedTime,Origin,Dest,Distance,Cancelled
131,DCA,ORD,612,0
65,GSO,ATL,306,0
396,BOS,LAX,2611,0
176,LGA,IAH,1416,0
115,TUS,DFW,813,0
45,EWR,PVD,160,0
108,MKE,MEM,556,0
39,CLT,RDU,130,0
28,CVG,SDF,83,0
81,MSY,DFW,448,0
52,RNO,SFO,192,0
138,SEA,SJC,697,0
110,CVG,MSY,700,0
57,BNA,CVG,230,0
115,DTW,MCI,629,0
87,SFO,SNA,372,0
67,BUR,OAK,325,0
93,ATL,STL,483,0
103,MSP,CMH,627,0
38,SYR,BUF,134,0
109,MIA,ATL,595,0
37,FAT,RNO,188,0
138,DFW,PHX,868,0
64,DFW,ICT,328,0
137,IAH,MIA,964,0
83,ATL,MLB,443,0
31,ERI,PIT,109,0
50,HOU,HRL,276,0
145,SLC,MSP,991,0
175,LGA,MCO,950,0
58,IND,MKE,238,0
135,LGA,CVG,585,0
84,DTW,CID,431,0
154,MSP,SLC,991,0
63,PHL,BOS,280,0
45,CLT,CAE,88,0
145,STL,TPA,869,0
119,BWI,ATL,576,0
100,FLL,ATL,581,0
159,OAK,DEN,957,0
284,ORD,SAN,1723,0
60,DAL,LIT,296,0
90,DAY,PHL,477,0
117,CLT,STL,575,0
164,ORD,IAH,925,0
126,MSP,BIL,748,0
191,DEN,IAD,1452,0
30,LNK,FOE,143,0
169,MIA,LGA,1097,0
99,LGA,CLT,544,0
108,ORD,BDL,783,0
NA,TYS,BNA,152,1
80,ATL,IAD,533,0
82,ATL,STL,483,0
114,ORD,EWR,719,0
53,DFW,SHV,190,0
153,IAH,MSP,1034,0
46,DTW,CLE,95,0
107,ATL,ORD,606,0
27,SAT,AUS,66,0
120,ORD,BOS,867,0
55,LAX,LAS,236,0
55,CLE,DCA,310,0
235,MSP,SFO,1589,0
56,STL,IND,229,0
68,CLE,ORD,316,0
53,AUS,DFW,190,0
92,STL,DFW,551,0
69,ATL,MEM,332,0
56,SFO,RNO,192,0
75,TPA,ATL,406,0
61,CAE,ATL,191,0
142,LGA,ORD,733,0
41,ILM,ORF,205,0
136,IAD,MCO,758,0
151,DEN,SMF,910,0
47,ATL,TYS,152,0
165,LAS,HOU,1235,0
63,IAH,DFW,224,0
81,SYR,DTW,374,0
87,LAX,SFO,337,0
312,LAX,HNL,2556,0
77,STL,OMA,342,0
83,ORD,DTW,235,0
76,SMF,LAX,373,0
74,DTW,MSN,312,0
193,PDX,MSP,1426,0
74,ONT,SFO,363,0
120,STL,LGA,887,0
186,BOS,MEM,1139,0
56,DTW,CMH,155,0
181,STT,MIA,1107,0
54,MEM,BNA,200,0
42,ATL,MGM,147,0
102,ORD,RIC,642,0
195,PHL,DFW,1302,0
147,DCA,MSP,931,0
57,CLE,IND,261,0
93,BNA,ORD,409,0
138,BDL,ORD,783,0
160,ORD,MIA,1197,0
75,LAX,PHX,370,0
215,HOU,LAX,1390,0
86,SFO,EUG,451,0
NA,SFO,LAX,337,1
262,STL,SJC,1716,0
33,ONT,PSP,65,0
78,STL,ORD,258,0
152,EWR,MCO,938,0
130,PHX,SFO,651,0
92,LAX,OAK,337,0
113,ORD,BTV,763,0
65,HOU,LIT,393,0
173,MIA,ORD,1197,0
70,IAH,MFE,316,0
67,MSP,ORD,334,0
55,TOL,PIT,201,0
63,MEM,TYS,342,0
61,DFW,HOU,247,0
49,TUL,MCI,223,0
85,MSY,DFW,448,0
99,TUL,ORD,585,0
156,FLL,BDL,1173,0
134,STL,BOS,1046,0
150,ATL,DFW,732,0
203,ANC,SEA,1449,0
48,TLH,MCO,227,0
51,MBS,ORD,222,0
64,MLU,DFW,293,0
67,RIC,PIT,259,0
106,CLT,MSY,651,0
29,MLI,PIA,69,0
119,DFW,SDF,733,0
118,PHX,SFO,651,0
NA,BUR,DEN,850,0
72,LAX,PHX,370,0
59,PHL,BOS,280,0
157,SAN,DFW,1171,0
94,MCO,MSY,550,0
52,ATL,CLT,227,0
47,BOS,LGA,185,0
40,GJT,DRO,142,0
40,IND,CMH,182,0
164,LAX,SEA,954,0
95,DFW,BHM,597,0
109,DFW,ATL,732,0
133,DEN,LAX,862,0
103,FAR,DEN,627,0
264,ATL,LAX,1946,0
112,ATL,MCI,692,0
83,SFO,LAX,337,0
86,DFW,MEM,432,0
126,EWR,ORD,719,0
214,LAS,DTW,1750,0
84,BOS,PHL,280,0
38,BHM,ATL,134,0
62,MSP,MLI,274,0
110,ATL,ORD,606,0
200,SFO,DFW,1464,0
62,IAH,DAL,217,0
45,OGG,LIH,202,0
83,SAV,IAD,515,0
215,ATL,SLC,1589,0
119,EWR,ORD,719,0
155,ORD,DEN,888,0
98,SEA,RNO,564,0
81,AUS,ELP,528,0
144,CVG,IAH,871,0
74,IND,ATL,432,0
112,TPA,MEM,656,0
59,DAY,ORD,240,0
73,ONT,SMF,389,0
92,PHX,DEN,602,0
80,LAX,SMF,373,0
90,BOS,IAD,413,0
82,BUR,SMF,358,0
75,SFO,SNA,372,0
147,SEA,LAX,954,0
145,MCO,BOS,1121,0
71,STL,ORD,258,0
64,DFW,SAT,247,0
263,LAX,ATL,1946,0
86,STL,ATL,483,0
93,MSY,DFW,448,0
84,SFO,EUG,451,0
91,TUS,LAX,451,0
65,MCI,MDW,405,0
50,BHM,ATL,134,0
50,HOU,DAL,239,0
100,SFO,PDX,550,0
74,MSY,DFW,448,0
90,BOS,IAD,413,0
62,ORD,DAY,240,0
132,LAS,DFW,1055,0
93,ATL,DCA,547,0
134,MIA,SJU,1045,0
141,ORD,JFK,740,0
90,ANC,SCC,626,0
53,CAK,DAY,162,0
78,CLE,EWR,404,0
152,TPA,DFW,929,0
137,ORD,PHL,678,0
36,IND,SDF,111,0
204,LAS,STL,1372,0
146,TPA,DFW,929,0
87,CLE,BOS,563,0
82,IND,MCI,451,0
153,DEN,SFO,967,0
103,BNA,PHL,675,0
61,DEN,RAP,301,0
106,RDU,JFK,426,0
135,LGA,ATL,761,0
100,DTW,ATL,594,0
223,STL,LAX,1593,0
83,SJC,LAX,308,0
69,SNA,SFO,372,0
81,MEM,DFW,432,0
56,MEM,HSV,184,0
93,DCA,DTW,405,0
237,JFK,DFW,1391,0
47,ATL,BHM,134,0
195,TUS,ORD,1437,0
132,MCO,PHL,861,0
27,ONT,BUR,44,0
41,STT,STX,45,0
30,COS,DEN,72,0
56,LAX,LAS,236,0
64,ONT,PHX,325,0
209,DEN,MIA,1709,0
66,PHX,ONT,325,0
59,BHM,MEM,211,0
190,STL,PHX,1262,0
68,STL,DSM,260,0
225,JFK,SJU,1597,0
124,MCO,CVG,756,0
29,FAT,BFL,100,0
89,LAX,SFO,337,0
75,TYS,MEM,342,0
64,ATL,JAX,270,0
53,GRR,ORD,137,0
76,PHL,BTV,336,0
61,TUL,DFW,237,0
43,OKC,DAL,181,0
79,BTR,DFW,383,0
88,RDU,CLE,416,0
237,MIA,DEN,1709,0
94,ORD,ROC,528,0
159,FLL,CLE,1062,0
194,DFW,JFK,1391,0
455,HNL,STL,4129,0
41,FWA,DTW,128,0
114,SFO,PDX,550,0
101,ORD,LGA,733,0
62,EWR,SYR,194,0
121,DTW,MCI,629,0
98,DCA,SDF,474,0
85,MSY,DFW,448,0
40,SEA,PDX,129,0
52,LAN,DAY,200,0
57,DSM,ORD,299,0
82,PVD,BWI,328,0
70,LAX,SJC,308,0
55,LGA,DCA,214,0
199,MCI,SAN,1333,0
165,SJC,DEN,948,0
86,BOS,DCA,399,0
35,LIT,MEM,129,0
65,GSO,PIT,304,0
70,TUL,STL,351,0
88,ATL,PIT,526,0
30,ABE,AVP,50,0
50,TUL,DAL,237,0
305,SFO,MIA,2585,0
75,ATL,MCO,403,0
147,ORD,AUS,978,0
85,ORD,MSP,334,0
143,EWR,ORD,719,0
145,EWR,MCO,938,0
105,ORD,LGA,733,0
120,PIT,TPA,873,0
105,ORD,PHL,678,0
55,OKC,DFW,175,0
40,MSP,DLH,144,0
248,LGA,DEN,1619,0
147,DEN,SFO,967,0
95,MEM,HOU,484,0
15,SFO,OAK,11,0
65,EWR,IAD,213,0
49,TPA,TLH,200,0
24,ONT,BUR,44,0
84,BOS,PHL,280,0
112,HOU,ELP,677,0
55,PDX,SEA,129,0
74,CID,DTW,431,0
18,HOU,IAH,24,0
70,BOS,EWR,200,0
28,GSO,RDU,67,0
46,LAX,SAN,109,0
83,DCA,CLT,331,0
151,BDL,ATL,859,0
83,ORD,GSO,590,0
66,RIC,EWR,278,0
114,LAX,SMF,373,0
102,CLT,FLL,631,0
34,IND,SDF,111,0
148,DFW,HDN,769,0
55,MSP,MSN,228,0
148,JFK,MCO,944,0
115,DCA,ORD,612,0
183,BUR,DFW,1231,0
186,LGB,DFW,1220,0
24,SJU,STT,68,0
314,SFO,HNL,2398,0
45,CLT,ROA,155,0
76,SLC,RNO,422,0
163,DTW,DFW,987,0
154,ATL,MSP,906,0
55,MSP,MSN,228,0
67,LIT,DFW,304,0
172,JFK,MEM,964,0
58,BWI,LGA,185,0
183,DSM,PHX,1149,0
68,CVG,ATL,373,0
249,ORD,LAX,1745,0
NA,LAX,SMF,373,1
53,HOU,HRL,276,0
83,BWI,CLE,314,0
123,ATL,DFW,732,0
98,CLT,DTW,500,0
221,BDL,SJU,1666,0
54,STL,MDW,251,0
129,DAY,BOS,709,0
108,SMF,LAX,373,0
38,DTW,CLE,95,0
172,ORD,SLC,1249,0
86,DAY,PHL,477,0
211,SJC,DFW,1438,0
52,PHL,BDL,196,0
100,BWI,BNA,588,0
57,SAV,ATL,215,0
177,ATL,DEN,1199,0
109,SNA,SFO,372,0
70,OKC,IAH,395,0
57,GSO,BWI,278,0
56,ROC,PHL,257,0
138,DFW,TPA,929,0
47,SFO,RNO,192,0
72,CVG,CLT,335,0
100,OAK,PDX,543,0
70,SFO,RNO,192,0
162,BWI,MSP,936,0
147,FLL,LGA,1076,0
164,BWI,MIA,946,0
68,PHX,SAN,304,0
23,PSP,ONT,65,0
135,TPA,JFK,1005,0
183,SFO,DFW,1464,0
51,MBS,ORD,222,0
91,SLC,PHX,507,0
43,CSG,ATL,83,0
52,SYR,EWR,194,0
103,HOU,ELP,677,0
166,EWR,FLL,1065,0
268,OGG,SFO,2338,0
63,LAS,SLC,368,0
58,DTW,ORD,235,0
63,MSY,HOU,303,0
80,LAX,PHX,370,0
52,PIT,ABE,253,0
46,MCO,PBI,142,0
83,CLE,LGA,418,0
227,SJU,EWR,1608,0
NA,RIC,CLT,256,1
29,DAB,MLB,78,0
99,EWR,RDU,416,0
245,LGB,ORD,1735,0
67,SYR,CLE,317,0
53,DAL,SAT,248,0
99,PIT,ATL,526,0
114,LAX,ELP,714,0
132,DEN,RNO,804,0
96,ORF,CVG,485,0
90,BUR,SFO,326,0
20,PSG,WRG,31,0
109,ORD,MEM,491,0
39,FLG,PHX,119,0
170,PHL,MCI,1038,0
283,HNL,LAX,2556,0
262,ANC,SLC,2125,0
78,DAY,PHL,477,0
87,SFO,LAX,337,0
91,STL,ATL,483,0
41,CLT,GSP,75,0
45,ATL,CAE,191,0
153,PHX,SFO,651,0
130,MCO,DAY,808,0
138,ATL,OMA,821,0
277,SFO,IAD,2419,0
47,DAL,HOU,239,0
332,CLT,SFO,2296,0
54,BTR,IAH,253,0
115,MCO,IAD,758,0
51,MEM,BNA,200,0
76,PHX,LAX,370,0
130,MCO,JFK,944,0
115,TPA,CVG,773,0
43,SHV,BTR,206,0
98,CLE,BOS,563,0
105,ATL,ORD,606,0
236,SJU,JFK,1597,0
111,BNA,BWI,588,0
165,PDX,DEN,992,0
129,ATL,AUS,813,0
38,ILM,ORF,205,0
118,GEG,DEN,836,0
89,CLE,BOS,563,0
69,CMH,ORD,296,0
82,ATL,MEM,332,0
62,BWI,GSO,278,0
111,ATL,EWR,745,0
74,MSP,IND,503,0
47,BOS,LGA,185,0
58,SDF,STL,254,0
72,ALB,PIT,367,0
115,ATL,BUF,712,0
104,ORD,EWR,719,0
95,DTW,EWR,487,0
119,ATL,LGA,761,0
133,MCO,EWR,938,0
60,LBB,DFW,282,0
59,DAY,ORD,240,0
101,JFK,ROC,264,0
125,MSP,DEN,680,0
25,FSD,SUX,83,0
64,DCA,JFK,213,0
90,ORF,ATL,516,0
89,ORD,PIT,412,0
60,PIT,MDT,185,0
69,GRR,DAY,217,0
105,ORD,ALB,723,0
61,ORD,CMH,296,0
123,JAX,ORD,865,0
117,ATL,BDL,859,0
54,BZN,SLC,347,0
32,MLU,JAN,116,0
42,PDX,SEA,129,0
40,PSC,SEA,172,0
46,ATL,SAV,215,0
119,SEA,SFO,679,0
113,RDU,BOS,612,0
38,CLE,PIT,105,0
178,SLC,STL,1156,0
65,SLC,BOI,291,0
55,MSY,BHM,321,0
85,LGA,BOS,185,0
102,MSP,PIT,726,0
66,STL,BNA,271,0
76,EWR,IAD,213,0
39,TYS,CLT,177,0
74,IAH,MEM,469,0
24,PBI,FLL,42,0
52,SGF,ICT,224,0
67,LAS,SLC,368,0
50,CLE,SYR,317,0
76,LAX,SFO,337,0
53,GCN,FLG,62,0
69,PHX,ONT,325,0
93,SLC,SJC,585,0
108,SEA,SFO,679,0
66,MCI,MDW,405,0
42,DTW,CMH,155,0
221,LAX,ORD,1745,0
54,BWI,ISO,271,0
63,OAK,BUR,325,0
79,TUL,DFW,237,0
191,LGA,FLL,1076,0
46,BNA,BHM,177,0
43,MDW,DTW,229,0
59,BOS,LGA,185,0
139,DEN,LAX,862,0
81,BOS,ROC,343,0
43,IND,CVG,98,0
82,GSO,EWR,446,0
81,CLT,PIT,366,0
NA,PHX,TUS,110,1
147,LGA,ORD,733,0
181,SLC,CVG,1449,0
328,JFK,LAX,2475,0
86,CLT,DAY,370,0
41,BWI,CHO,120,0
249,SJC,ORD,1829,0
99,STL,SUX,405,0
84,DEN,DFW,641,0
95,ATL,PHL,665,0
99,SLC,OAK,588,0
85,CLT,IND,428,0
40,ORD,MKE,67,0
291,ATL,SFO,2139,0
84,CMH,EWR,462,0
112,JFK,DTW,508,0
52,CVG,CLE,221,0
60,SMF,BUR,358,0
206,ORD,PHX,1440,0
81,ONT,SFO,363,0
46,BOI,PSC,234,0
193,PHX,ORD,1440,0
216,EWR,SJU,1608,0
72,BDL,BUF,317,0
116,TPA,PIT,873,0
115,MSP,DEN,680,0
132,ATL,OKC,761,0
51,ATL,JAX,270,0
122,EWR,ORD,719,0
64,MIA,GNV,295,0
105,DTW,CWA,363,0
164,LAS,IAH,1222,0
90,RNO,SLC,422,0
171,AUS,LAS,1090,0
58,BOS,SYR,264,0
74,SLC,LAS,368,0
57,PIT,CVG,256,0
94,LGA,CLE,418,0
77,CVG,ORF,485,0
56,ISO,CLT,188,0
115,ORD,BDL,783,0
303,CVG,SFO,2036,0
110,ORD,PHL,678,0
83,TPA,ATL,406,0
NA,STL,LNK,370,0
64,DFW,ICT,328,0
56,CLT,ORF,290,0
112,CVG,BOS,752,0
156,LAX,DFW,1235,0
165,LGA,FLL,1076,0
88,ORD,BUF,473,0
207,ORD,LAS,1515,0
155,CLT,DFW,936,0
101,DEN,PDX,992,0
61,DFW,MAF,309,0
100,ATL,MLB,443,0
76,DTW,IAD,383,0
260,ORD,LGB,1735,0
44,DFW,OKC,175,0
99,ORD,ALB,723,0
63,BTR,IAH,253,0
92,PBI,ATL,545,0
82,BUR,SFO,326,0
73,DSM,STL,260,0
74,LAS,YUM,238,0
100,DFW,ATL,732,0
218,MSP,SEA,1399,0
119,ISP,ORD,773,0
28,MIA,FLL,21,0
64,TYS,ATL,152,0
42,HOU,CRP,187,0
142,PVD,ORD,849,0
80,IND,DCA,499,0
78,DCA,EWR,199,0
114,SLC,PDX,630,0
70,DCA,CLT,331,0
NA,ORD,HNL,4243,1
41,JAN,BTR,138,0
82,SNA,OAK,371,0
229,DEN,BOS,1754,0
44,CMH,PIT,144,0
49,SJC,RNO,188,0
59,EWR,BTV,266,0
99,ORD,ATL,606,0
68,LAX,OAK,337,0
60,PHX,ABQ,328,0
74,DFW,MAF,309,0
44,HOU,DAL,239,0
29,MOT,BIS,105,0
70,SJC,SNA,342,0
83,ICT,DEN,419,0
78,MSP,ORD,334,0
127,SMF,DEN,910,0
56,SDF,GSO,351,0
86,RDU,EWR,416,0
295,HNL,LAX,2556,0
67,BNA,CVG,230,0
50,MIA,TPA,204,0
66,ORD,DAY,240,0
55,AUS,DFW,190,0
178,DEN,PHL,1557,0
193,DFW,LAX,1235,0
203,DFW,LGA,1389,0
80,TUS,LAX,451,0
44,SAV,ATL,215,0
89,SRQ,ATL,445,0
272,MSY,LAX,1671,0
81,ATL,RSW,515,0
153,ONT,PDX,838,0
120,PDX,LAS,762,0
102,BDL,DTW,548,0
85,MIA,MCO,193,0
127,BUR,DEN,850,0
126,SMF,DEN,910,0
37,GSO,CLT,83,0
26,CID,MLI,69,0
117,ABQ,LAX,677,0
137,DEN,LAX,862,0
138,DFW,PHX,868,0
114,CVG,MCO,756,0
50,CAE,ATL,191,0
213,OAK,ORD,1835,0
108,LAX,ABQ,677,0
70,IAH,MOB,427,0
26,MGM,BHM,90,0
45,SEA,PDX,129,0
64,MEM,STL,256,0
182,PHX,BNA,1448,0
94,EWR,PIT,319,0
66,ABQ,PHX,328,0
122,SLC,DEN,391,0
274,BOS,DEN,1754,0
199,JFK,MIA,1090,0
107,KTN,SEA,NA,0
66,DAY,STL,338,0
118,BNA,TPA,612,0
77,CLT,BNA,329,0
36,TUS,PHX,110,0
76,ORD,LEX,323,0
101,PDX,SJC,569,0
92,ORD,MDT,594,0
355,JFK,LAX,2475,0
126,SEA,LAX,954,0
58,SAV,ATL,215,0
109,DFW,DEN,641,0
111,LGA,DTW,501,0
86,PIT,LGA,335,0
67,CLT,LEX,282,0
86,PIT,BOS,496,0
95,CLE,BNA,448,0
120,MCI,ABQ,718,0
67,SDF,MEM,320,0
52,MKE,MSP,297,0
44,CRW,CVG,173,0
100,MSP,DTW,528,0
89,DEN,DSM,589,0
139,DCA,MIA,920,0
78,SAN,SJC,417,0
138,DEN,TUS,639,0
106,BNA,MCO,616,0
77,PIT,ORF,330,0
59,FAI,ANC,261,0
138,SEA,SFO,679,0
114,DEN,DFW,641,0
63,LGA,BUF,292,0
100,ATL,FLL,581,0
58,SMF,BUR,358,0
157,DFW,IAD,1172,0
95,HOU,ELP,677,0
135,TPA,STL,869,0
85,SFO,SNA,372,0
178,EWR,FLL,1065,0
57,SAN,LAS,258,0
64,DTW,ORD,235,0
101,DSM,DEN,589,0
48,AUS,DAL,189,0
72,BWI,LGA,185,0
259,ORD,SFO,1846,0
29,BIS,MOT,105,0
90,EWR,RDU,416,0
54,STL,IND,229,0
44,JAN,SHV,220,0
48,MCO,MIA,193,0
145,OKC,SLC,866,0
42,PHX,TUS,110,0
45,SJC,SFO,30,0
85,LAX,SFO,337,0
46,ATL,CSG,83,0
70,ATL,MEM,332,0
71,BUF,BOS,396,0
72,PHX,LAX,370,0
540,STL,HNL,4129,0
50,ORD,MKE,67,0
132,BDL,ATL,859,0
38,ELP,MAF,246,0
52,LAS,PHX,256,0
38,SAN,LAX,109,0
190,STL,COS,774,0
38,MYR,RDU,152,0
53,FAI,ANC,261,0
77,CLE,LGA,418,0
102,MSP,DEN,680,0
135,SFO,DEN,967,0
64,SAN,PHX,304,0
136,SLC,DFW,988,0
101,ATL,FLL,581,0
260,BOS,SJU,1674,0
58,MLU,DFW,293,0
94,ICT,ORD,588,0
73,LAX,SFO,337,0
63,ATL,RDU,356,0
77,OAK,LAX,337,0
66,LAS,LAX,236,0
57,BOS,JFK,187,0
127,IAH,CLT,913,0
182,MSP,MCO,1310,0
113,TPA,IAD,810,0
133,STL,DFW,551,0
61,MEM,SDF,320,0
84,MEM,ICT,453,0
140,DEN,SBA,916,0
72,PHL,BOS,280,0
94,DFW,ELP,551,0
53,CLT,ORF,290,0
87,ATL,PIT,526,0
64,DFW,TUL,237,0
68,EWR,DCA,199,0
145,PBI,LGA,1035,0
140,DEN,SMF,910,0
51,LAS,LAX,236,0
25,RIC,PHF,52,0
48,MYR,CLT,156,0
64,DCA,EWR,199,0
127,DEN,ONT,819,0
103,LGA,RDU,431,0
53,EWR,SYR,194,0
101,ORD,ATL,606,0
208,MEM,PHX,1263,0
97,ATL,PBI,545,0
136,BOS,ATL,946,0
145,MIA,SJU,1045,0
82,BOS,DCA,399,0
37,ONT,SAN,94,0
50,TUS,ELP,269,0
158,MIA,CLE,1080,0
81,DCA,BOS,399,0
176,IAD,DFW,1172,0
30,FLL,PBI,42,0
100,ATL,MIA,595,0
58,OMA,STL,342,0
69,CVG,MEM,403,0
204,SEA,ANC,1449,0
147,MCO,IAD,758,0
135,DFW,DTW,987,0
65,EWR,BUF,282,0
259,PIT,PHX,1813,0
72,SDF,RIC,463,0
57,GNV,MIA,295,0
39,DSM,OMA,117,0
104,STL,ATL,483,0
38,CLE,DTW,95,0
62,ABQ,PHX,328,0
122,CLT,BOS,728,0
67,LAX,LAS,236,0
95,ORF,ATL,516,0
74,DAB,ATL,366,0
46,PIT,DCA,205,0
87,SRQ,ATL,445,0
13,COS,PUB,37,0
336,EWR,LAX,2454,0
185,DCA,MSY,969,0
51,HOU,HRL,276,0
257,ORD,LAX,1745,0
75,DTW,MSN,312,0
40,ATL,BHM,134,0
60,IAD,JFK,228,0
35,CRW,LEX,166,0
68,BDL,PHL,196,0
170,DFW,LAX,1235,0
160,STX,MIA,1139,0
65,ATL,GSO,306,0
68,MKE,STL,317,0
72,SLC,RNO,422,0
298,LAX,EWR,2454,0
107,MCI,DEN,533,0
157,IAH,CLE,1091,0
90,MDW,MCI,405,0
59,RDD,SFO,199,0
127,DAY,TPA,828,0
65,PHX,ONT,325,0
48,PIT,AVP,243,0
80,MEM,CVG,403,0
21,IAH,HOU,24,0
365,PHL,LAX,2401,0
82,ELP,AUS,528,0
140,IAD,TPA,810,0
65,DTW,ORD,235,0
28,SJC,SFO,30,0
93,SMF,SEA,605,0
70,DAY,STL,338,0
66,DCA,ALB,318,0
105,ATL,ORD,606,0
160,DFW,DTW,987,0
84,GSO,ATL,306,0
49,SEA,PDX,129,0
68,GEG,PDX,279,0
175,EWR,MSP,1008,0
92,ROC,ORD,528,0
191,OMA,PHX,1037,0
62,OAK,BUR,325,0
78,PIT,PVD,467,0
56,LAS,SAN,258,0
86,HRL,IAH,295,0
81,SDF,ATL,321,0
85,JAN,DFW,408,0
149,DFW,FLL,1119,0
180,MSP,SEA,1399,0
46,IAH,AUS,140,0
89,PNS,IAH,489,0
73,DCA,CLE,310,0
55,PHL,SYR,228,0
64,DCA,LGA,214,0
58,DTW,ERI,163,0
163,PHL,PBI,951,0
108,MIA,ATL,595,0
165,ATL,BOS,946,0
136,BOS,DTW,632,0
72,LAX,PHX,370,0
132,EWR,ORD,719,0
84,CMH,ATL,446,0
97,PIT,ATL,526,0
284,HNL,LAX,2556,0
87,SLC,PHX,507,0
57,SFO,BUR,326,0
181,LGA,FLL,1076,0
61,TUL,STL,351,0
88,PNS,MCO,380,0
57,ATL,SAV,215,0
55,DCA,EWR,199,0
109,STL,DFW,551,0
120,EWR,IND,644,0
52,BNA,ATL,214,0
67,PHL,PIT,267,0
67,DTW,ORD,235,0
118,EWR,ATL,745,0
56,PIT,DAY,215,0
62,SYR,JFK,209,0
71,PIT,EWR,319,0
149,ORD,DEN,888,0
128,DCA,STL,719,0
101,HOU,STL,687,0
138,LAX,SEA,954,0
54,SFO,RNO,192,0
37,SDF,DAY,144,0
188,SEA,MSP,1399,0
55,SFO,RNO,192,0
127,ATL,DFW,732,0
65,STL,MKE,317,0
103,IND,LGA,659,0
47,ELM,PIT,208,0
174,LAS,STL,1372,0
79,CLT,MCO,468,0
134,DEN,LAX,862,0
163,LAX,DFW,1235,0
142,CLE,MSY,917,0
52,OKC,DFW,175,0
114,DCA,ATL,547,0
222,SFO,IAH,1635,0
22,AVP,ABE,50,0
107,ORD,EWR,719,0
56,CLT,RIC,256,0
NA,MCO,MIA,193,1
101,STL,ATL,483,0
193,SFO,DFW,1464,0
61,DAL,HOU,239,0
93,OAK,PDX,543,0
118,MCO,ATL,403,0
121,DEN,SAT,794,0
54,BNA,MEM,200,0
49,BWI,ISO,271,0
112,DFW,SDF,733,0
160,MCO,JFK,944,0
105,CLT,BOS,728,0
40,ILM,RDU,122,0
65,CLT,ORF,290,0
110,SLC,SFO,599,0
102,ORD,IAD,589,0
64,CHS,ATL,259,0
198,LAX,HOU,1390,0
134,DFW,MSP,852,0
80,ATL,CMH,446,0
42,OME,OTZ,183,0
156,SYR,STL,803,0
189,DFW,EWR,1372,0
128,CVG,DFW,812,0
53,DFW,LIT,304,0
NA,MCI,TUL,223,1
85,BOS,EWR,200,0
98,ATL,DCA,547,0
20,IAH,HOU,24,0
50,DAL,IAH,217,0
82,BDL,PIT,406,0
50,SAV,ATL,215,0
85,ATL,RDU,356,0
154,ELP,SFO,993,0
79,IAD,BDL,326,0
79,SJC,SNA,342,0
98,ORD,RIC,642,0
52,LAX,LAS,236,0
58,LAX,SJC,308,0
98,ORD,ATL,606,0
45,SEA,PDX,129,0
64,SFO,LAX,337,0
45,SEA,PDX,129,0
50,DAL,SAT,248,0
57,SAN,PHX,304,0
55,GSP,ATL,153,0
63,CHA,MEM,271,0
73,ATL,JAN,341,0
59,ROC,PIT,224,0
146,PHX,MCI,1044,0
62,SAN,PHX,304,0
102,ORD,ROC,528,0
63,PHX,ONT,325,0
65,ORH,EWR,161,0
161,MIA,ORD,1197,0
145,PIT,MCO,834,0
76,BTR,DFW,383,0
205,LAS,STL,1372,0
69,DEN,ICT,419,0
237,STL,ONT,1547,0
81,ATL,IND,432,0
93,ATL,BTR,449,0
68,SJC,LAX,308,0
36,CLE,PIT,105,0
447,DEN,HNL,3365,0
136,SLC,MSP,991,0
86,SNA,SFO,372,0
156,DFW,LAS,1055,0
71,DTW,ROC,296,0
29,HTS,CVG,123,0
48,JNU,KTN,NA,0
87,BOI,SFO,522,0
102,ATL,BWI,576,0
125,RDU,ORD,647,0
178,LGB,DFW,1220,0
62,DTW,CVG,229,0
73,SFO,BUR,326,0
109,IAH,ATL,689,0
57,ONT,PHX,325,0
99,LAS,DEN,629,0
58,PHX,LAS,256,0
62,FLL,JAX,318,0
45,BOS,PWM,95,0
60,DFW,SHV,190,0
178,LGA,STL,887,0
132,ATL,HOU,696,0
168,ORD,DEN,888,0
55,ROC,EWR,246,0
56,PIT,BWI,210,0
249,IAH,SFO,1635,0
80,ROC,IAD,289,0
85,TPA,CLT,508,0
79,CVG,MEM,403,0
76,CLE,CLT,430,0
205,DEN,LGA,1619,0
57,AMA,DAL,324,0
214,LGA,DFW,1389,0
22,FLL,MIA,21,0
302,OGG,LAX,2486,0
45,TPA,MIA,204,0
74,LGB,OAK,353,0
136,ORD,DFW,802,0
84,BOS,BWI,370,0
133,DEN,SMF,910,0
34,RSW,FLL,104,0
55,PBI,SRQ,159,0
69,ATL,MEM,332,0
NA,ATL,CLT,227,0
33,EAU,MSP,85,0
168,DFW,ORF,1213,0
68,ABQ,TUS,321,0
40,GUM,SPN,129,0
96,SLC,OAK,588,0
86,STL,DTW,440,0
124,BOI,SFO,522,0
135,ATL,AUS,813,0
93,PHX,LAX,370,0
63,PHL,PIT,267,0
71,ISP,DCA,249,0
174,DFW,SNA,1205,0
138,SEA,LAX,954,0
114,ORD,LGA,733,0
24,SJU,STT,68,0
72,MCI,ORD,403,0
75,CLT,TLH,386,0
55,SYR,PIT,279,0
26,CHO,ROA,101,0
149,TPA,IAH,787,0
38,MEM,BNA,200,0
206,SEA,MCI,1489,0
138,PBI,JFK,1028,0
280,ATL,LAX,1946,0
97,EWR,CLT,529,0
77,DCA,BOS,399,0
50,GSP,ATL,153,0
112,DEN,PHX,602,0
